,CommitID,Dockerfiles,LatestDockerfile,Comments,Date,FirstCommit Date,Deleted Date,isSATD
26,7afd3fc8a38fb255a511962077343d1b9078ea13,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Apr 24 15:20:02 2019 +0300,Sun Oct 11 13:18:27 2015 +0300,,1
27,7afd3fc8a38fb255a511962077343d1b9078ea13,2018.0/7.2/Dockerfile,2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Apr 24 15:20:02 2019 +0300,Mon Jun 18 12:44:14 2018 +0300,Thu Mar 19 12:57:53 2020 +0200,1
28,25c49693412ae687c7be365234fc27104b4de34e,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Tue Mar 24 12:53:05 2020 +0200,Mon Jul 22 11:45:45 2019 +0300,,1
29,c22a43f96210b1f00bbbda1e6d46b442c1f68101,7.0/5.4/Dockerfile,7.0/5.4/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Mon Dec 7 12:21:11 2015 +0200,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
30,c22a43f96210b1f00bbbda1e6d46b442c1f68101,7.0/5.5/Dockerfile,7.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.1

# TODO:
# - version as a variable (both php and ZS)

",Mon Dec 7 12:21:11 2015 +0200,Tue Oct 21 11:15:49 2014 +0300,Mon Apr 30 15:42:59 2018 +0300,1
31,7193a889c7cc113d354cf28d0db5eeeea46c89a3,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Jul 22 11:51:27 2019 +0300,Mon Jul 22 11:45:45 2019 +0300,,1
32,39f76ed09504e8d29bd90d9cfab7e5b8025d834a,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Thu Mar 19 12:57:53 2020 +0200,Mon Jul 22 11:45:45 2019 +0300,,1
33,0ba5a221c25c2a24ce19d763fbbe98242e7a5580,2018.0/7.2/Dockerfile,2018.0/7.2/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Tue Mar 12 14:18:53 2019 +0200,Mon Jun 18 12:44:14 2018 +0300,Thu Mar 19 12:57:53 2020 +0200,1
34,78363d113f6bc79ed929681e935311db5f42be22,8.0/5.5/Dockerfile,8.0/5.5/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Mon Dec 15 18:02:52 2014 +0200,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
35,19f3a4095f397eafe5dff143f38893dc9c9e5697,2019.0/Dockerfile,2019.0/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Tue Mar 24 12:39:10 2020 +0200,Mon Jul 22 11:45:45 2019 +0300,,1
36,dfbe1abea300abab2705a0210cd98bc0fdaa336b,8.0/5.6/Dockerfile,8.0/5.6/Dockerfile,"# Zend Server
#
# Version 0.2

# TODO:

",Sun Oct 11 13:37:30 2015 +0300,Wed Dec 10 15:53:37 2014 +0200,Mon Aug 1 12:35:14 2016 +0300,1
37,8628a008800aefa0540a66ca536c7611dbdefc00,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Mon Jan 27 19:08:27 2020 -0300,Sun Oct 11 13:18:27 2015 +0300,,1
38,8eb49d9352ffe8ca5a7e1919150b28c21b00424e,8.5/5.6/Dockerfile,8.5/5.6/Dockerfile,"#Copy Zray docker plugin
#TODO: Integrate Zray docker plugin into Zend Server
",Wed Nov 13 08:53:49 2019 -0500,Sun Oct 11 13:18:27 2015 +0300,,1
