,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList
452,ee4dbc80f49fbd6b7a5da67815e5f815326ef2cc,4.2/windows/windowsservercore-1809/Dockerfile,4.2/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-06-15 22:01:24+00:00,2019-12-03 09:26:28-08:00,,4.2/windows/windowsservercore-1809/Dockerfile
453,e05dcb9fca365c5ee02c4223e4ea1e43d95b360f,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2020-01-13 16:48:27-08:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile
454,e05dcb9fca365c5ee02c4223e4ea1e43d95b360f,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2020-01-13 16:48:27-08:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
455,e05dcb9fca365c5ee02c4223e4ea1e43d95b360f,4.2/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2020-01-13 16:48:27-08:00,2018-07-17 14:11:36-07:00,,4.2/Dockerfile
456,e05dcb9fca365c5ee02c4223e4ea1e43d95b360f,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2020-01-13 16:48:27-08:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile
457,cac8a53d000f9e9f537438b976b719ad1b5bad3c,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2018-12-24 11:14:49-08:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile
458,cac8a53d000f9e9f537438b976b719ad1b5bad3c,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2018-12-24 11:14:49-08:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile
459,cac8a53d000f9e9f537438b976b719ad1b5bad3c,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-12-24 11:14:49-08:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
460,cac8a53d000f9e9f537438b976b719ad1b5bad3c,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-12-24 11:14:49-08:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile
461,368cc7355471feba3071a4e0b7e44edf61401213,3.2/windows/windowsservercore/Dockerfile,3.2/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-09-30 11:22:43-07:00,2016-08-17 15:14:23-07:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore/Dockerfile
462,7a89ad8b068b9e71db8b84c18a7a5941b4c9cd0b,4.4-rc/windows/windowsservercore-1809/Dockerfile,4.4/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-06-11 04:01:31+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-1809/Dockerfile
463,7a89ad8b068b9e71db8b84c18a7a5941b4c9cd0b,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-06-11 04:01:31+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile
464,b7f884d4ca3f64db10631678adb6c1f899e2e871,4.4/Dockerfile,4.4/Dockerfile,# TODO some sort of download verification here,2020-07-30 11:10:13-07:00,2020-05-27 09:57:58-07:00,,4.4/Dockerfile
465,b7f884d4ca3f64db10631678adb6c1f899e2e871,4.4/windows/windowsservercore-1809/Dockerfile,4.4/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-07-30 11:10:13-07:00,2020-05-27 09:57:58-07:00,,4.4/windows/windowsservercore-1809/Dockerfile
466,b7f884d4ca3f64db10631678adb6c1f899e2e871,4.4/windows/windowsservercore-ltsc2016/Dockerfile,4.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-07-30 11:10:13-07:00,2020-05-27 09:57:58-07:00,,4.4/windows/windowsservercore-ltsc2016/Dockerfile
467,6f010d88a47b9a27d06babef251baca428b03b7f,4.0/windows/windowsservercore-1709/Dockerfile,4.0/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-03-22 04:01:40+00:00,2018-01-16 09:12:18-08:00,2019-04-11 16:27:32-07:00,4.0/windows/windowsservercore-1709/Dockerfile
468,6f010d88a47b9a27d06babef251baca428b03b7f,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2019-03-22 04:01:40+00:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile
469,6f010d88a47b9a27d06babef251baca428b03b7f,4.0/windows/windowsservercore-1803/Dockerfile,4.0/windows/windowsservercore-1803/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-03-22 04:01:40+00:00,2018-07-17 14:11:36-07:00,2019-12-09 14:37:19-08:00,4.0/windows/windowsservercore-1803/Dockerfile
470,6f010d88a47b9a27d06babef251baca428b03b7f,4.0/windows/windowsservercore-ltsc2016/Dockerfile,4.0/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-03-22 04:01:40+00:00,2018-01-16 09:12:18-08:00,,4.0/windows/windowsservercore-ltsc2016/Dockerfile
471,df76a27fa96398f234a2287d327687e37d3c8d98,3.4/windows/windowsservercore-ltsc2016/Dockerfile,3.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-11-02 22:01:28+00:00,2017-11-22 14:27:49-08:00,2020-02-07 15:52:58-08:00,3.4/windows/windowsservercore-ltsc2016/Dockerfile
472,df76a27fa96398f234a2287d327687e37d3c8d98,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2018-11-02 22:01:28+00:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile
473,df76a27fa96398f234a2287d327687e37d3c8d98,3.4/windows/windowsservercore-1709/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-11-02 22:01:28+00:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore-1709/Dockerfile
474,419e28b751ca1edc470832fa890f9df46545679d,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2019-03-14 16:01:23+00:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile
475,89549b2b779421c057b04858477012b7aa17f498,3.3/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-08-17 15:14:23-07:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.3/windows/windowsservercore/Dockerfile
476,89549b2b779421c057b04858477012b7aa17f498,3.2/windows/windowsservercore/Dockerfile,3.2/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-08-17 15:14:23-07:00,2016-08-17 15:14:23-07:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore/Dockerfile
477,89549b2b779421c057b04858477012b7aa17f498,3.0/windows/windowsservercore/Dockerfile,3.0/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-08-17 15:14:23-07:00,2016-08-17 15:14:23-07:00,2018-05-09 12:13:56-07:00,3.0/windows/windowsservercore/Dockerfile
478,143c5efafd65bb78536093fd6b85c3cd05ac04e2,4.2-rc/windows/windowsservercore-1803/Dockerfile,4.2-rc/windows/windowsservercore-1803/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-07-24 10:01:33+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/windows/windowsservercore-1803/Dockerfile
479,143c5efafd65bb78536093fd6b85c3cd05ac04e2,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-07-24 10:01:33+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/windows/windowsservercore-ltsc2016/Dockerfile
480,5d91c7654eea29e6ff03933331e3ae85a3b32734,3.7/Dockerfile,3.7/Dockerfile,# TODO some sort of download verification here,2018-04-18 04:01:14+00:00,2018-01-16 09:12:18-08:00,2018-06-27 10:12:42-07:00,3.7/Dockerfile
481,112f04b258eb51d19d14a22662a6e55f07657cf1,4.2-rc/Dockerfile,4.2-rc/Dockerfile,# TODO some sort of download verification here,2019-07-24 10:01:33+00:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/Dockerfile
482,9ba0d6f19538d7922f62a41cea6589e366b100d3,4.2/windows/windowsservercore-1809/Dockerfile,4.2/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-12-03 09:26:28-08:00,2019-12-03 09:26:28-08:00,,4.2/windows/windowsservercore-1809/Dockerfile
483,9ba0d6f19538d7922f62a41cea6589e366b100d3,4.0/windows/windowsservercore-1809/Dockerfile,4.0/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-12-03 09:26:28-08:00,2019-12-03 09:26:28-08:00,,4.0/windows/windowsservercore-1809/Dockerfile
484,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.7/windows/windowsservercore-ltsc2016/Dockerfile,4.0/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2018-01-16 09:12:18-08:00,,3.7/windows/windowsservercore-ltsc2016/Dockerfile
485,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.6/windows/windowsservercore-1709/Dockerfile,3.6/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2017-11-22 16:40:34-08:00,2019-04-11 16:27:32-07:00,3.6/windows/windowsservercore-1709/Dockerfile
486,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.7/windows/windowsservercore-1709/Dockerfile,4.0/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2018-01-16 09:12:18-08:00,2019-04-11 16:27:32-07:00,3.7/windows/windowsservercore-1709/Dockerfile
487,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.2/windows/windowsservercore-ltsc2016/Dockerfile,3.2/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2017-11-22 14:27:49-08:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore-ltsc2016/Dockerfile
488,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile
489,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.4/windows/windowsservercore-ltsc2016/Dockerfile,3.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2017-11-22 14:27:49-08:00,2020-02-07 15:52:58-08:00,3.4/windows/windowsservercore-ltsc2016/Dockerfile
490,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.4/windows/windowsservercore-1709/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore-1709/Dockerfile
491,a61f8a9d50afbf43179a01eea848c0d9b95ba768,3.2/windows/windowsservercore-1709/Dockerfile,3.2/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-05-09 12:13:56-07:00,2016-08-17 15:14:23-07:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore-1709/Dockerfile
492,ae499b5e6637539d21129f84ab636e0ec1816fc5,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2019-12-03 17:01:37+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
493,ae499b5e6637539d21129f84ab636e0ec1816fc5,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-12-03 17:01:37+00:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile
494,3f117ac35a947ddff307aee85ecd5abe9e3a0fe1,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2019-07-03 08:04:11-07:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile
495,3f117ac35a947ddff307aee85ecd5abe9e3a0fe1,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2019-07-03 08:04:11-07:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile
496,3f117ac35a947ddff307aee85ecd5abe9e3a0fe1,4.2-rc/Dockerfile,4.2-rc/Dockerfile,# TODO some sort of download verification here,2019-07-03 08:04:11-07:00,2019-06-12 16:19:52-07:00,2019-08-13 09:19:51-07:00,4.2-rc/Dockerfile
497,3f117ac35a947ddff307aee85ecd5abe9e3a0fe1,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2019-07-03 08:04:11-07:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile
498,3f117ac35a947ddff307aee85ecd5abe9e3a0fe1,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2019-07-03 08:04:11-07:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
499,d8f72cf4966794763be1600382656064c9d60d0d,4.4/windows/windowsservercore-ltsc2016/Dockerfile,4.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-09-09 22:01:20+00:00,2020-05-27 09:57:58-07:00,,4.4/windows/windowsservercore-ltsc2016/Dockerfile
500,d8f72cf4966794763be1600382656064c9d60d0d,4.4/Dockerfile,4.4/Dockerfile,# TODO some sort of download verification here,2020-09-09 22:01:20+00:00,2020-05-27 09:57:58-07:00,,4.4/Dockerfile
501,d8f72cf4966794763be1600382656064c9d60d0d,4.4/windows/windowsservercore-1809/Dockerfile,4.4/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-09-09 22:01:20+00:00,2020-05-27 09:57:58-07:00,,4.4/windows/windowsservercore-1809/Dockerfile
502,385d26429b42f0de1b97b1df48964af8b191f8fe,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2019-05-30 10:01:29+00:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile
503,385d26429b42f0de1b97b1df48964af8b191f8fe,4.1/windows/windowsservercore-ltsc2016/Dockerfile,4.2/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-05-30 10:01:29+00:00,2018-07-17 14:11:36-07:00,,4.1/windows/windowsservercore-ltsc2016/Dockerfile
504,385d26429b42f0de1b97b1df48964af8b191f8fe,4.1/windows/windowsservercore-1803/Dockerfile,4.2/windows/windowsservercore-1803/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-05-30 10:01:29+00:00,2018-07-17 14:11:36-07:00,2019-12-09 14:37:19-08:00,4.1/windows/windowsservercore-1803/Dockerfile
505,a1cac401ec679ea440e865c1b7ed1792c02e9644,3.6-rc/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-11-27 09:25:00-08:00,2017-11-22 16:40:34-08:00,,3.6-rc/windows/windowsservercore-ltsc2016/Dockerfile
506,a1cac401ec679ea440e865c1b7ed1792c02e9644,3.6-rc/windows/windowsservercore-1709/Dockerfile,3.6/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-11-27 09:25:00-08:00,2017-11-22 16:40:34-08:00,2019-04-11 16:27:32-07:00,3.6-rc/windows/windowsservercore-1709/Dockerfile
507,8a8bab64bb7e70e230da6217651155747a5d3974,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-09-18 11:58:56-07:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
508,8a8bab64bb7e70e230da6217651155747a5d3974,3.6/windows/windowsservercore-1709/Dockerfile,3.6/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-09-18 11:58:56-07:00,2017-11-22 16:40:34-08:00,2019-04-11 16:27:32-07:00,3.6/windows/windowsservercore-1709/Dockerfile
509,8a8bab64bb7e70e230da6217651155747a5d3974,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-09-18 11:58:56-07:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile
510,ebba6ab73981e4d78ae03ec5a47c6e1afb1b9c47,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2019-04-01 16:34:01-07:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile
511,ebba6ab73981e4d78ae03ec5a47c6e1afb1b9c47,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2019-04-01 16:34:01-07:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile
512,ebba6ab73981e4d78ae03ec5a47c6e1afb1b9c47,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2019-04-01 16:34:01-07:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile
513,ebba6ab73981e4d78ae03ec5a47c6e1afb1b9c47,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2019-04-01 16:34:01-07:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
514,769734bd5964f4a2d277c52df45ac0b3cf8a010a,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2019-11-04 05:02:02+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
515,769734bd5964f4a2d277c52df45ac0b3cf8a010a,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-11-04 05:02:02+00:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile
516,06c92111d8f3ea13dff1401dd41077a314fcb95d,3.6-rc/windows/windowsservercore-1709/Dockerfile,3.6/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-11-29 23:01:15+00:00,2017-11-22 16:40:34-08:00,2019-04-11 16:27:32-07:00,3.6-rc/windows/windowsservercore-1709/Dockerfile
517,06c92111d8f3ea13dff1401dd41077a314fcb95d,3.6-rc/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-11-29 23:01:15+00:00,2017-11-22 16:40:34-08:00,,3.6-rc/windows/windowsservercore-ltsc2016/Dockerfile
518,a25b7b85cde7d5382c7886ee7b998a45cbc5a9bb,4.4-rc/Dockerfile,4.4/Dockerfile,# TODO some sort of download verification here,2020-06-11 04:01:31+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/Dockerfile
519,a504b49bb5cf896fbf3640b4b8cb0d09a25b53ae,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-01-10 23:01:12+00:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile
520,a504b49bb5cf896fbf3640b4b8cb0d09a25b53ae,3.6/windows/windowsservercore-1709/Dockerfile,3.6/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2018-01-10 23:01:12+00:00,2017-11-22 16:40:34-08:00,2019-04-11 16:27:32-07:00,3.6/windows/windowsservercore-1709/Dockerfile
521,a504b49bb5cf896fbf3640b4b8cb0d09a25b53ae,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-01-10 23:01:12+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
522,ec80a4a2218babddb8b572209e45841b96c1954c,3.4-rc/windows/windowsservercore/Dockerfile,3.4-rc/windows/windowsservercore/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-11-01 13:59:57-07:00,2016-11-01 13:59:57-07:00,2016-11-29 09:51:38-08:00,3.4-rc/windows/windowsservercore/Dockerfile
523,88f90f7d2cfec1a6b0e72a686ecc98a837d0db30,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2017-12-19 19:59:00-06:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
524,2fdc4a20575449775346b5c56bfc478cdba0caa9,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-09-06 10:38:41-07:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
525,5f4bcf4bec163ef05b4fc67d5c92762989dbde06,3.4/windows/windowsservercore/Dockerfile,3.4/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-11-29 09:51:38-08:00,2016-08-17 15:14:23-07:00,2019-04-11 16:27:32-07:00,3.4/windows/windowsservercore/Dockerfile
526,59fba668ae47e3ec7f7917a56db4f94d6d774765,3.6/windows/windowsservercore-ltsc2016/Dockerfile,3.6/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2019-08-21 10:01:27+00:00,2017-11-22 16:40:34-08:00,,3.6/windows/windowsservercore-ltsc2016/Dockerfile
527,59fba668ae47e3ec7f7917a56db4f94d6d774765,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2019-08-21 10:01:27+00:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
528,c05d667866e3ebb3f69b8857b62fd193767bc7c6,3.4/Dockerfile,3.4/Dockerfile,# TODO some sort of download verification here,2018-12-26 17:20:22-08:00,2016-11-01 13:59:57-07:00,2020-02-07 15:52:58-08:00,3.4/Dockerfile
529,c05d667866e3ebb3f69b8857b62fd193767bc7c6,4.1/Dockerfile,4.2/Dockerfile,# TODO some sort of download verification here,2018-12-26 17:20:22-08:00,2018-07-17 14:11:36-07:00,,4.1/Dockerfile
530,c05d667866e3ebb3f69b8857b62fd193767bc7c6,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2018-12-26 17:20:22-08:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile
531,c05d667866e3ebb3f69b8857b62fd193767bc7c6,3.6/Dockerfile,3.6/Dockerfile,# TODO some sort of download verification here,2018-12-26 17:20:22-08:00,2017-11-22 16:40:34-08:00,,3.6/Dockerfile
532,9795076d56ffe895a0766d80e4b9c8794ff84a06,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-06-18 10:01:21+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile
533,9795076d56ffe895a0766d80e4b9c8794ff84a06,4.4-rc/windows/windowsservercore-1809/Dockerfile,4.4/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-06-18 10:01:21+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-1809/Dockerfile
534,21a6f6cf3eff13a39b20c86224730a29823370ca,3.2/windows/windowsservercore/Dockerfile,3.2/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2016-11-21 09:25:43-08:00,2016-08-17 15:14:23-07:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore/Dockerfile
535,44e0b3c990ad2165aaf2afd18353bf28e835944c,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile,4.4/windows/windowsservercore-ltsc2016/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-07-12 04:01:22+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-ltsc2016/Dockerfile
536,44e0b3c990ad2165aaf2afd18353bf28e835944c,4.4-rc/windows/windowsservercore-1809/Dockerfile,4.4/windows/windowsservercore-1809/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2020-07-12 04:01:22+00:00,2020-05-27 09:57:58-07:00,,4.4-rc/windows/windowsservercore-1809/Dockerfile
537,8269d088de92c89b82c5c642ba7af6aef6e50ee7,4.0/Dockerfile,4.0/Dockerfile,# TODO some sort of download verification here,2020-03-19 16:01:17+00:00,2018-05-22 08:18:05-07:00,,4.0/Dockerfile
538,d1c2ba0001233372a1ab8515ee5e1e968e0d64f9,3.2/windows/windowsservercore/Dockerfile,3.2/windows/windowsservercore-1709/Dockerfile,"# TODO docker-entrypoint.ps1 ? (for ""docker run <image> --flag --flag --flag"")",2017-07-06 04:01:44+00:00,2016-08-17 15:14:23-07:00,2018-12-24 10:19:45-08:00,3.2/windows/windowsservercore/Dockerfile
