,CommitID,Dockerfile,LatestDockerfile,Comment,Date,FirstCommit Date,Deleted Date,RenameList,logIndex
0,7823435728677cc516632de760e8686c96aaa8f9,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-08-04 21:00:11+00:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,8
1,7823435728677cc516632de760e8686c96aaa8f9,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-08-04 21:00:11+00:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,8
2,7823435728677cc516632de760e8686c96aaa8f9,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-08-04 21:00:11+00:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,8
3,7823435728677cc516632de760e8686c96aaa8f9,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2020-08-04 21:00:11+00:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,8
4,a0803d85f93226ab526a6645660cc228b773474a,3.6/slim/Dockerfile,3.6/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-12-24 17:07:16+00:00,2014-12-19 15:57:27-07:00,,3.6/slim/Dockerfile,100
5,a0803d85f93226ab526a6645660cc228b773474a,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-12-24 17:07:16+00:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,100
6,a0803d85f93226ab526a6645660cc228b773474a,3.6/Dockerfile,3.6/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-12-24 17:07:16+00:00,2019-02-12 13:08:27-08:00,,3.6/Dockerfile,100
7,a0803d85f93226ab526a6645660cc228b773474a,2.7/Dockerfile,2.7/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-12-24 17:07:16+00:00,2014-12-16 15:36:16-08:00,,2.7/Dockerfile,100
8,abb5b517964511ac622572f07f54c21d58849dfe,Dockerfile-slim.template,Dockerfile-slim.template,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-28 13:30:32-07:00,2017-08-24 16:16:04-07:00,,Dockerfile-slim.template,202
9,abb5b517964511ac622572f07f54c21d58849dfe,2.7/slim/Dockerfile,2.7/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-28 13:30:32-07:00,2014-12-19 15:57:27-07:00,,2.7/slim/Dockerfile,202
10,abb5b517964511ac622572f07f54c21d58849dfe,3.5/slim/Dockerfile,3.5/slim/Dockerfile,# TODO rebuild other cffi modules here too? (other _*_build.py files),2019-03-28 13:30:32-07:00,2019-02-12 13:08:27-08:00,2019-10-14 15:34:00-07:00,3.5/slim/Dockerfile,202
